event-id,visible,timestamp,location-long,location-lat,gundi:gundi-urn,import-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30579293977,true,2022-05-09 05:02:00.000,30.75882,-23.93766,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293979,true,2022-05-09 09:10:00.000,30.75567,-23.94889,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293980,true,2022-05-09 13:07:00.000,30.75741,-23.94782,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293981,true,2022-05-09 17:16:00.000,30.75196,-23.94222,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293986,true,2022-05-10 01:18:00.000,30.7497,-23.94532,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293988,true,2022-05-10 05:34:00.000,30.75114,-23.94584,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579293997,true,2022-05-11 10:17:00.000,30.74957,-23.95086,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294003,true,2022-05-11 22:36:00.000,30.75638,-23.94498,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294009,true,2022-05-12 15:13:00.000,30.76069,-23.94296,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294012,true,2022-05-12 19:13:00.000,30.75854,-23.94276,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294014,true,2022-05-13 03:22:00.000,30.75912,-23.94491,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294018,true,2022-05-13 15:49:00.000,30.75743,-23.94167,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294022,true,2022-05-13 23:52:00.000,30.75914,-23.94511,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294025,true,2022-05-14 04:05:00.000,30.7594,-23.94427,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294027,true,2022-05-14 08:10:00.000,30.76221,-23.94292,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294029,true,2022-05-14 16:32:00.000,30.75968,-23.94244,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294032,true,2022-05-14 20:24:00.000,30.75736,-23.94159,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294037,true,2022-05-15 04:46:00.000,30.76404,-23.94002,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294042,true,2022-05-15 17:08:00.000,30.75387,-23.94556,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294047,true,2022-05-16 01:14:00.000,30.75734,-23.94196,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294049,true,2022-05-16 05:13:00.000,30.75468,-23.94335,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294052,true,2022-05-16 09:18:00.000,30.74975,-23.95175,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294054,true,2022-05-16 13:31:00.000,30.74788,-23.94956,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294058,true,2022-05-17 06:02:00.000,30.74335,-23.95089,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294060,true,2022-05-17 10:10:00.000,30.75266,-23.94997,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294062,true,2022-05-17 14:11:00.000,30.76022,-23.94634,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294064,true,2022-05-17 18:14:00.000,30.75906,-23.94205,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294066,true,2022-05-18 06:46:00.000,30.74342,-23.95053,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294067,true,2022-05-18 14:54:00.000,30.73711,-23.95108,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294069,true,2022-05-18 18:48:00.000,30.73408,-23.9517,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294076,true,2022-05-19 15:18:00.000,30.71303,-23.96283,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294083,true,2022-05-20 03:33:00.000,30.70417,-23.96168,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294087,true,2022-05-20 11:53:00.000,30.69443,-23.95302,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294089,true,2022-05-20 15:56:00.000,30.69348,-23.95757,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294095,true,2022-05-21 04:14:00.000,30.68956,-23.95428,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294097,true,2022-05-21 08:27:00.000,30.71511,-23.93842,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294101,true,2022-05-21 16:43:00.000,30.72614,-23.92964,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294103,true,2022-05-21 20:52:00.000,30.72809,-23.92902,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294106,true,2022-05-22 00:58:00.000,30.72936,-23.92998,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294108,true,2022-05-22 05:07:00.000,30.72915,-23.92883,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294110,true,2022-05-22 08:59:00.000,30.72981,-23.93155,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294115,true,2022-05-22 17:19:00.000,30.72799,-23.92216,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294117,true,2022-05-22 21:17:00.000,30.72728,-23.92507,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294123,true,2022-05-23 13:57:00.000,30.74058,-23.93734,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294126,true,2022-05-23 17:56:00.000,30.73573,-23.93766,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294129,true,2022-05-23 21:57:00.000,30.7361,-23.93779,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294132,true,2022-05-24 02:06:00.000,30.73573,-23.93792,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294135,true,2022-05-24 06:03:00.000,30.73185,-23.93511,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294137,true,2022-05-24 10:19:00.000,30.73367,-23.938,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294140,true,2022-05-24 14:21:00.000,30.73015,-23.93302,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294142,true,2022-05-24 18:27:00.000,30.72833,-23.92802,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294145,true,2022-05-24 22:32:00.000,30.72822,-23.92422,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294153,true,2022-05-25 19:07:00.000,30.72412,-23.9175,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294155,true,2022-05-25 23:17:00.000,30.72421,-23.92005,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294158,true,2022-05-26 03:15:00.000,30.72294,-23.92117,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294163,true,2022-05-26 19:49:00.000,30.72563,-23.93398,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294164,true,2022-05-26 23:47:00.000,30.72586,-23.93384,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294166,true,2022-05-27 04:02:00.000,30.72623,-23.93373,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294168,true,2022-05-27 07:57:00.000,30.74361,-23.93846,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294175,true,2022-05-28 00:18:00.000,30.75805,-23.95509,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294178,true,2022-05-28 04:29:00.000,30.75747,-23.95583,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294180,true,2022-05-28 08:37:00.000,30.74977,-23.95371,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294185,true,2022-05-28 20:42:00.000,30.75035,-23.95815,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294186,true,2022-05-29 00:51:00.000,30.74891,-23.95984,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294191,true,2022-05-29 09:07:00.000,30.74627,-23.95506,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294194,true,2022-05-29 17:17:00.000,30.75129,-23.95614,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294197,true,2022-05-29 21:33:00.000,30.75052,-23.95805,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294199,true,2022-05-30 01:44:00.000,30.74777,-23.96046,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294202,true,2022-05-30 05:45:00.000,30.74389,-23.96154,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294209,true,2022-05-30 18:10:00.000,30.76455,-23.9704,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294213,true,2022-05-31 02:29:00.000,30.76369,-23.96975,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294219,true,2022-05-31 18:55:00.000,30.74039,-23.97255,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294221,true,2022-05-31 23:07:00.000,30.73852,-23.97575,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294224,true,2022-06-01 03:03:00.000,30.7382,-23.97632,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294227,true,2022-06-01 07:07:00.000,30.73923,-23.98313,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294229,true,2022-06-01 11:22:00.000,30.73912,-23.98677,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294235,true,2022-06-01 23:32:00.000,30.74535,-23.9888,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294238,true,2022-06-02 03:33:00.000,30.74425,-23.98886,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294240,true,2022-06-02 07:47:00.000,30.7361,-23.99204,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294243,true,2022-06-02 11:52:00.000,30.74344,-23.98888,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294246,true,2022-06-02 16:02:00.000,30.7467,-23.98329,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294249,true,2022-06-02 20:00:00.000,30.74554,-23.98364,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294251,true,2022-06-03 00:09:00.000,30.74556,-23.98354,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294254,true,2022-06-03 04:19:00.000,30.74481,-23.98311,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294257,true,2022-06-03 08:27:00.000,30.7476,-23.97928,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294259,true,2022-06-03 12:32:00.000,30.75483,-23.98392,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294262,true,2022-06-03 16:42:00.000,30.74309,-23.99252,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294266,true,2022-06-04 00:54:00.000,30.74271,-23.99383,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294269,true,2022-06-04 04:49:00.000,30.74382,-23.99211,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294273,true,2022-06-04 13:06:00.000,30.75492,-23.98039,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294276,true,2022-06-04 17:04:00.000,30.76663,-23.98027,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294279,true,2022-06-04 21:10:00.000,30.76745,-23.98187,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294282,true,2022-06-05 01:02:00.000,30.76831,-23.98262,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294285,true,2022-06-05 05:15:00.000,30.76886,-23.97817,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294289,true,2022-06-05 13:26:00.000,30.78354,-23.98681,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294291,true,2022-06-06 09:59:00.000,30.77172,-23.98639,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294299,true,2022-06-07 02:06:00.000,30.7567,-23.98377,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294301,true,2022-06-07 06:12:00.000,30.76191,-23.98097,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294304,true,2022-06-07 10:26:00.000,30.76631,-23.98129,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294310,true,2022-06-08 02:38:00.000,30.73921,-23.98555,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294313,true,2022-06-08 06:45:00.000,30.74288,-23.98549,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294316,true,2022-06-08 10:46:00.000,30.75693,-23.9873,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294321,true,2022-06-08 19:01:00.000,30.76839,-23.97733,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294324,true,2022-06-08 22:56:00.000,30.76985,-23.97749,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294327,true,2022-06-09 03:12:00.000,30.76974,-23.97743,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294330,true,2022-06-09 07:20:00.000,30.76552,-23.97891,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294332,true,2022-06-09 11:13:00.000,30.75307,-23.98355,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294334,true,2022-06-09 15:20:00.000,30.76159,-23.98313,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294336,true,2022-06-09 19:41:00.000,30.76234,-23.98394,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294340,true,2022-06-10 03:41:00.000,30.76732,-23.9876,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294343,true,2022-06-10 07:53:00.000,30.7721,-23.98553,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294346,true,2022-06-10 12:08:00.000,30.77333,-23.98863,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294349,true,2022-06-10 16:06:00.000,30.7815,-23.98781,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294358,true,2022-06-11 16:43:00.000,30.77011,-23.98029,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294364,true,2022-06-12 08:53:00.000,30.77331,-23.97853,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294368,true,2022-06-12 16:58:00.000,30.77801,-23.97512,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294377,true,2022-06-13 17:27:00.000,30.77324,-23.96159,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579294390,true,2022-06-14 17:45:00.000,30.75998,-23.9522,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
