event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30579322419,true,2016-06-08 13:28:00.000,29.92112,-21.6991,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322421,true,2016-06-08 18:28:00.000,29.92593,-21.69308,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322423,true,2016-06-08 23:28:00.000,29.92603,-21.69298,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322425,true,2016-06-09 04:28:00.000,29.92573,-21.69055,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322427,true,2016-06-09 09:28:00.000,29.91797,-21.69128,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322429,true,2016-06-09 14:28:00.000,29.93073,-21.69148,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322431,true,2016-06-09 19:28:00.000,29.93337,-21.68045,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322433,true,2016-06-10 00:28:00.000,29.94062,-21.67003,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322435,true,2016-06-10 05:29:00.000,29.93647,-21.66738,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322437,true,2016-06-10 10:28:00.000,29.9309,-21.67285,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322439,true,2016-06-10 15:28:00.000,29.92665,-21.69287,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322441,true,2016-06-10 20:28:00.000,29.9215,-21.69298,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322443,true,2016-06-11 01:28:00.000,29.91663,-21.69948,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322445,true,2016-06-11 06:28:00.000,29.90555,-21.70917,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322447,true,2016-06-11 11:28:00.000,29.87448,-21.7689,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322449,true,2016-06-11 16:28:00.000,29.91037,-21.79128,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322451,true,2016-06-11 21:28:00.000,29.91578,-21.79205,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322453,true,2016-06-12 02:28:00.000,29.91572,-21.79227,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322455,true,2016-06-12 07:28:00.000,29.94638,-21.78978,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322457,true,2016-06-12 12:28:00.000,29.95865,-21.7863,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322459,true,2016-06-12 17:28:00.000,29.98057,-21.79062,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322461,true,2016-06-12 22:28:00.000,29.98927,-21.79138,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322463,true,2016-06-13 03:28:00.000,29.98923,-21.79135,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322465,true,2016-06-13 08:28:00.000,29.9926,-21.78798,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322467,true,2016-06-13 13:28:00.000,30.00287,-21.78777,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322469,true,2016-06-13 18:28:00.000,29.99388,-21.7916,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322471,true,2016-06-13 23:28:00.000,29.99382,-21.79143,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322473,true,2016-06-14 04:28:00.000,29.99317,-21.78985,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322475,true,2016-06-14 09:28:00.000,29.99243,-21.78735,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322477,true,2016-06-14 14:28:00.000,29.98838,-21.78692,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322479,true,2016-06-14 19:28:00.000,29.98627,-21.78762,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322481,true,2016-06-15 00:28:00.000,29.98615,-21.78763,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322483,true,2016-06-15 05:28:00.000,29.9856,-21.78777,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322485,true,2016-06-15 10:28:00.000,29.97658,-21.789,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322487,true,2016-06-15 15:28:00.000,29.9667,-21.78932,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322489,true,2016-06-15 20:28:00.000,29.96655,-21.78897,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322491,true,2016-06-16 01:28:00.000,29.9668,-21.78837,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322493,true,2016-06-16 06:28:00.000,29.96972,-21.78838,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322495,true,2016-06-16 11:28:00.000,29.96915,-21.78757,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322497,true,2016-06-16 16:28:00.000,29.97038,-21.78762,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322499,true,2016-06-16 21:28:00.000,29.9703,-21.78842,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322501,true,2016-06-17 02:28:00.000,29.97083,-21.78668,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322503,true,2016-06-17 07:28:00.000,29.97155,-21.78738,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322505,true,2016-06-17 12:28:00.000,29.97427,-21.78647,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322507,true,2016-06-17 17:28:00.000,29.97037,-21.78793,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322509,true,2016-06-17 22:28:00.000,29.97655,-21.78622,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322511,true,2016-06-18 03:28:00.000,29.98245,-21.78552,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322513,true,2016-06-18 08:28:00.000,29.98908,-21.78748,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322515,true,2016-06-18 13:28:00.000,29.99518,-21.78648,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322517,true,2016-06-18 18:28:00.000,29.99248,-21.78788,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322519,true,2016-06-18 23:28:00.000,29.99335,-21.78578,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322521,true,2016-06-19 04:29:00.000,29.992,-21.78638,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322523,true,2016-06-19 09:28:00.000,29.98628,-21.7956,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322525,true,2016-06-19 14:28:00.000,29.98507,-21.78452,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322527,true,2016-06-19 19:28:00.000,29.98633,-21.78438,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322529,true,2016-06-20 00:28:00.000,29.98902,-21.77637,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322531,true,2016-06-20 05:29:00.000,29.98433,-21.77417,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322533,true,2016-06-20 10:29:00.000,29.97015,-21.77018,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322535,true,2016-06-20 15:28:00.000,29.97367,-21.77657,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322537,true,2016-06-20 20:28:00.000,29.97322,-21.77683,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322539,true,2016-06-21 01:28:00.000,29.9735,-21.77682,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322541,true,2016-06-21 06:29:00.000,29.97382,-21.77992,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322543,true,2016-06-21 11:28:00.000,29.98143,-21.77155,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322545,true,2016-06-21 16:28:00.000,29.97505,-21.7787,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322547,true,2016-06-21 21:28:00.000,29.97343,-21.77978,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322549,true,2016-06-22 02:28:00.000,29.97165,-21.78198,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322551,true,2016-06-22 07:28:00.000,29.98095,-21.7868,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322553,true,2016-06-22 12:28:00.000,29.99688,-21.78808,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322555,true,2016-06-22 17:28:00.000,29.98933,-21.79128,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322557,true,2016-06-22 22:28:00.000,30.0004,-21.78845,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322559,true,2016-06-23 03:28:00.000,30.00022,-21.78898,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322561,true,2016-06-23 08:28:00.000,29.99263,-21.7877,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322563,true,2016-06-23 13:28:00.000,29.97875,-21.78787,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322565,true,2016-06-23 18:28:00.000,29.96935,-21.7842,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322567,true,2016-06-23 23:28:00.000,29.9714,-21.78475,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322569,true,2016-06-24 04:28:00.000,29.97108,-21.78583,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322571,true,2016-06-24 09:28:00.000,29.96353,-21.7934,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322573,true,2016-06-24 14:28:00.000,29.96883,-21.78477,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322575,true,2016-06-24 19:28:00.000,29.97013,-21.77897,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322577,true,2016-06-25 00:28:00.000,29.97095,-21.77557,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322579,true,2016-06-25 05:28:00.000,29.97237,-21.77467,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322581,true,2016-06-25 10:28:00.000,29.96978,-21.7526,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322583,true,2016-06-25 15:28:00.000,29.97075,-21.76127,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322585,true,2016-06-25 20:28:00.000,29.96993,-21.76177,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322587,true,2016-06-26 01:28:00.000,29.96688,-21.7557,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322589,true,2016-06-26 06:28:00.000,29.96567,-21.75495,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322591,true,2016-06-26 11:28:00.000,29.96403,-21.75247,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322593,true,2016-06-26 16:28:00.000,29.97457,-21.75527,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322595,true,2016-06-26 21:28:00.000,29.98553,-21.75318,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322597,true,2016-06-27 02:28:00.000,29.99052,-21.75297,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322599,true,2016-06-27 07:28:00.000,29.97655,-21.76493,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322601,true,2016-06-27 12:29:00.000,29.97088,-21.77063,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322603,true,2016-06-27 17:28:00.000,29.96995,-21.77813,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322605,true,2016-06-27 22:28:00.000,29.96967,-21.77745,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322607,true,2016-06-28 03:28:00.000,29.96977,-21.77678,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322609,true,2016-06-28 08:28:00.000,29.96402,-21.77415,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322611,true,2016-06-28 13:28:00.000,29.96075,-21.77505,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322613,true,2016-06-28 18:28:00.000,29.96407,-21.77233,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322615,true,2016-06-28 23:28:00.000,29.97127,-21.78693,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322617,true,2016-06-29 04:28:00.000,29.97713,-21.7761,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322619,true,2016-06-29 09:28:00.000,29.9597,-21.7751,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322621,true,2016-06-29 14:28:00.000,29.96207,-21.77255,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322623,true,2016-06-29 19:28:00.000,29.98005,-21.77252,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322625,true,2016-06-30 00:28:00.000,29.9808,-21.77263,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322627,true,2016-06-30 05:28:00.000,29.97272,-21.7766,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322629,true,2016-06-30 10:28:00.000,29.96935,-21.78097,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322631,true,2016-06-30 15:28:00.000,29.96643,-21.78952,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322633,true,2016-06-30 20:28:00.000,29.9654,-21.7894,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322635,true,2016-07-01 01:28:00.000,29.96488,-21.78962,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322637,true,2016-07-01 06:28:00.000,29.96802,-21.79012,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322639,true,2016-07-01 11:28:00.000,29.963,-21.7915,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322641,true,2016-07-01 16:29:00.000,29.95697,-21.80628,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322643,true,2016-07-01 21:28:00.000,29.95638,-21.80508,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322645,true,2016-07-02 02:28:00.000,29.95722,-21.80448,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322647,true,2016-07-02 07:28:00.000,29.95703,-21.80237,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322649,true,2016-07-02 12:28:00.000,29.95565,-21.80307,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322651,true,2016-07-02 17:28:00.000,30.00135,-21.79025,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322653,true,2016-07-02 22:28:00.000,30.0017,-21.78127,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322655,true,2016-07-03 03:28:00.000,30.0017,-21.78132,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322657,true,2016-07-03 08:28:00.000,29.99778,-21.79647,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322659,true,2016-07-03 13:28:00.000,30.00463,-21.78187,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322661,true,2016-07-03 18:28:00.000,30.01687,-21.77897,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322663,true,2016-07-03 23:28:00.000,30.01652,-21.77857,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322665,true,2016-07-04 04:28:00.000,30.0172,-21.77938,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322667,true,2016-07-04 09:28:00.000,30.0222,-21.77738,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322669,true,2016-07-04 14:28:00.000,30.02023,-21.77585,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322671,true,2016-07-04 19:28:00.000,30.02247,-21.77837,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322673,true,2016-07-05 00:28:00.000,30.02238,-21.77825,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322675,true,2016-07-05 05:28:00.000,30.02367,-21.77648,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322677,true,2016-07-05 10:28:00.000,30.01627,-21.76323,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322679,true,2016-07-05 15:28:00.000,30.02282,-21.7754,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322681,true,2016-07-05 20:28:00.000,30.02187,-21.77693,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322683,true,2016-07-06 01:28:00.000,30.02035,-21.77742,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322685,true,2016-07-06 06:28:00.000,30.01437,-21.78002,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322687,true,2016-07-06 11:28:00.000,30.00508,-21.78398,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322689,true,2016-07-06 16:28:00.000,29.98245,-21.78847,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322691,true,2016-07-06 21:28:00.000,29.98235,-21.78833,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322693,true,2016-07-07 02:28:00.000,29.98253,-21.78832,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322695,true,2016-07-07 07:28:00.000,29.98767,-21.78822,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322697,true,2016-07-07 12:28:00.000,29.99767,-21.78825,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322699,true,2016-07-07 17:28:00.000,29.98415,-21.7887,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322701,true,2016-07-07 22:28:00.000,29.98457,-21.78727,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322703,true,2016-07-08 03:28:00.000,29.98442,-21.7873,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322705,true,2016-07-08 08:28:00.000,29.98387,-21.78707,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322707,true,2016-07-08 13:28:00.000,29.99062,-21.7924,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322709,true,2016-07-08 18:28:00.000,29.97445,-21.78517,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322711,true,2016-07-08 23:28:00.000,29.97208,-21.78125,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322713,true,2016-07-09 04:28:00.000,29.97365,-21.78138,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322715,true,2016-07-09 09:28:00.000,29.97397,-21.783,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322717,true,2016-07-09 14:28:00.000,29.9811,-21.77995,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322719,true,2016-07-09 19:28:00.000,30.00018,-21.78205,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322721,true,2016-07-10 00:28:00.000,30.01565,-21.77792,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322723,true,2016-07-10 05:28:00.000,30.016,-21.78018,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322725,true,2016-07-10 10:28:00.000,30.01028,-21.78398,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322727,true,2016-07-10 15:28:00.000,30.00923,-21.78175,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322729,true,2016-07-10 20:28:00.000,29.9976,-21.7816,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322731,true,2016-07-11 01:28:00.000,29.99843,-21.7812,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322733,true,2016-07-11 06:28:00.000,30.00393,-21.78323,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322735,true,2016-07-11 11:28:00.000,30.00475,-21.78312,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322737,true,2016-07-11 16:28:00.000,30.00843,-21.7831,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322739,true,2016-07-11 21:28:00.000,30.0123,-21.7756,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322741,true,2016-07-12 02:28:00.000,30.01222,-21.77562,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322743,true,2016-07-12 07:28:00.000,30.00507,-21.77323,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322745,true,2016-07-12 12:28:00.000,29.98732,-21.77792,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322747,true,2016-07-12 17:28:00.000,29.9875,-21.77885,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322749,true,2016-07-12 22:28:00.000,29.9874,-21.77913,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322751,true,2016-07-13 03:28:00.000,29.99378,-21.78363,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322753,true,2016-07-13 08:28:00.000,29.99318,-21.78463,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322755,true,2016-07-13 13:28:00.000,29.99143,-21.78907,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322757,true,2016-07-13 18:28:00.000,29.99228,-21.7886,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322759,true,2016-07-13 23:28:00.000,29.99315,-21.78847,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322761,true,2016-07-14 04:28:00.000,29.99087,-21.78743,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322763,true,2016-07-14 09:28:00.000,29.97332,-21.78558,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322765,true,2016-07-14 14:29:00.000,29.96687,-21.7825,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322767,true,2016-07-14 19:28:00.000,29.97102,-21.77865,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
30579322769,true,2016-07-15 00:28:00.000,29.9703,-21.77712,"gps","Giraffa giraffa","SAT1991","GCF00172_1991","Giraffe_ZWE_Bubye"
